221,27,16,0,334,62,162,0.383,16,64,0.25,46,98,0.469,0.432,34,41,0.829,7,39,46,36,14,3,32,26,174
222,33,9,0,114,5,22,0.227,1,7,0.143,4,15,0.267,0.25,1,2,0.5,1,4,5,7,2,0,12,10,12
223,26,62,62,2162,323,671,0.481,0,0,,323,671,0.481,0.481,209,278,0.752,233,448,681,90,50,74,119,173,855
224,22,66,66,1792,262,490,0.535,1,3,0.333,261,487,0.536,0.536,78,118,0.661,193,305,498,28,33,241,79,179,603
225,28,62,62,2209,287,632,0.454,76,193,0.394,211,439,0.481,0.514,121,196,0.617,56,325,381,339,107,30,115,92,771
226,24,60,41,1655,294,597,0.492,51,112,0.455,243,485,0.501,0.535,143,183,0.781,196,333,529,71,42,44,76,133,782
227,19,51,51,1558,350,747,0.469,73,183,0.399,277,564,0.491,0.517,171,196,0.872,44,147,191,275,54,20,160,110,944
228,30,34,0,354,26,73,0.356,18,53,0.34,8,20,0.4,0.479,1,8,0.125,1,23,24,10,14,0,9,36,71
229,28,45,39,1530,266,583,0.456,39,112,0.348,227,471,0.482,0.49,129,148,0.872,23,153,176,285,31,9,106,93,700
230,21,45,0,501,51,159,0.321,13,62,0.21,38,97,0.392,0.362,25,29,0.862,14,39,53,71,25,1,36,31,140
231,33,47,14,1212,159,425,0.374,49,170,0.288,110,255,0.431,0.432,94,114,0.825,22,141,163,118,54,13,103,99,461
232,24,7,7,170,13,35,0.371,0,1,0,13,34,0.382,0.371,8,12,0.667,7,26,33,3,7,7,12,17,34
233,27,62,62,2326,621,1169,0.531,54,149,0.362,567,1020,0.556,0.554,387,502,0.771,94,398,492,387,115,50,213,96,1683
234,36,11,0,120,20,49,0.408,6,10,0.6,14,39,0.359,0.469,7,8,0.875,2,8,10,29,4,2,14,20,53
235,35,65,65,2151,421,1044,0.403,91,267,0.341,330,777,0.425,0.447,185,271,0.683,123,285,408,131,51,43,90,164,1118
236,27,61,61,2075,516,1048,0.492,1,4,0.25,515,1044,0.493,0.493,137,177,0.774,133,452,585,134,47,101,62,155,1170
237,31,63,44,1748,203,488,0.416,113,269,0.42,90,219,0.411,0.532,59,85,0.694,26,193,219,88,37,19,50,121,578
238,30,39,4,729,59,144,0.41,3,16,0.188,56,128,0.438,0.42,49,72,0.681,69,83,152,26,29,25,29,89,170
239,22,51,28,893,130,291,0.447,3,20,0.15,127,271,0.469,0.452,34,39,0.872,8,60,68,170,33,6,60,85,297
240,22,66,66,2331,469,1121,0.418,129,388,0.332,340,733,0.464,0.476,193,239,0.808,49,177,226,365,104,22,146,114,1260
241,24,64,13,1468,212,453,0.468,32,106,0.302,180,347,0.519,0.503,100,124,0.806,96,212,308,43,41,21,66,162,556
242,24,30,0,203,31,82,0.378,3,10,0.3,28,72,0.389,0.396,14,21,0.667,12,37,49,5,7,8,14,23,79
243,24,64,43,1553,196,340,0.576,2,5,0.4,194,335,0.579,0.579,58,84,0.69,149,259,408,79,33,69,94,209,452
244,22,9,0,124,20,43,0.465,1,3,0.333,19,40,0.475,0.477,6,6,1,1,12,13,11,5,0,6,9,47
245,29,15,0,119,11,35,0.314,4,15,0.267,7,20,0.35,0.371,1,3,0.333,1,8,9,22,8,0,7,11,27
246,26,27,0,175,20,41,0.488,0,0,,20,41,0.488,0.488,15,19,0.789,15,25,40,2,6,9,15,33,55
247,27,56,0,934,141,275,0.513,2,6,0.333,139,269,0.517,0.516,72,100,0.72,65,161,226,32,43,18,69,116,356
248,22,36,0,298,54,121,0.446,0,0,,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114
249,24,62,40,1561,233,518,0.45,19,60,0.317,214,458,0.467,0.468,81,115,0.704,74,218,292,122,71,84,101,177,566
250,30,60,60,2127,423,931,0.454,125,322,0.388,298,609,0.489,0.521,158,186,0.849,53,168,221,232,48,13,116,75,1129
251,27,11,0,61,8,14,0.571,0,0,,8,14,0.571,0.571,5,5,1,3,9,12,4,1,0,5,10,21
252,24,65,64,1469,158,397,0.398,53,169,0.314,105,228,0.461,0.465,24,34,0.706,24,153,177,59,35,48,60,115,393
253,31,65,3,1052,115,281,0.409,33,77,0.429,82,204,0.402,0.468,83,99,0.838,23,94,117,63,23,11,46,119,346
254,23,33,1,268,29,73,0.397,1,8,0.125,28,65,0.431,0.404,29,37,0.784,9,35,44,42,10,5,28,28,88
255,31,51,10,666,57,150,0.38,46,114,0.404,11,36,0.306,0.533,25,30,0.833,6,43,49,19,17,9,10,45,185
256,27,21,1,292,24,61,0.393,0,0,,24,61,0.393,0.393,19,23,0.826,32,26,58,9,9,11,18,43,67
257,23,66,66,1798,206,326,0.632,0,1,0,206,325,0.634,0.632,74,141,0.525,202,344,546,17,30,134,74,189,486
258,25,21,0,108,17,33,0.515,0,0,,17,33,0.515,0.515,8,10,0.8,14,13,27,4,1,6,2,15,42
259,20,29,1,266,22,70,0.314,3,15,0.2,19,55,0.345,0.336,11,17,0.647,5,20,25,34,7,3,12,16,58
260,29,47,33,1372,266,597,0.446,0,0,,266,597,0.446,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616
261,19,66,0,874,117,236,0.496,0,1,0,117,235,0.498,0.496,70,105,0.667,107,171,278,8,18,23,54,87,304
262,30,27,0,269,21,55,0.382,8,27,0.296,13,28,0.464,0.455,4,4,1,2,12,14,11,3,0,6,21,54
263,22,2,0,59,5,12,0.417,2,4,0.5,3,8,0.375,0.5,0,2,0,1,6,7,3,2,0,3,7,12
264,38,48,48,1379,99,273,0.363,79,223,0.354,20,50,0.4,0.507,22,28,0.786,15,183,198,264,82,10,91,83,299
265,27,49,3,1057,165,410,0.402,62,179,0.346,103,231,0.446,0.478,81,100,0.81,42,157,199,46,23,4,64,119,473
266,20,66,60,2129,319,769,0.415,105,276,0.38,214,493,0.434,0.483,104,137,0.759,33,178,211,251,49,10,171,154,847
267,30,65,7,1469,178,412,0.432,118,271,0.435,60,141,0.426,0.575,55,66,0.833,26,133,159,112,36,15,53,110,529
268,22,48,24,792,115,192,0.599,0,0,,115,192,0.599,0.599,33,55,0.6,95,163,258,15,24,41,33,96,263
269,28,41,8,999,182,362,0.503,0,3,0,182,359,0.507,0.503,147,184,0.799,78,136,214,38,13,12,64,89,511
270,24,61,61,2124,374,767,0.488,73,200,0.365,301,567,0.531,0.535,178,216,0.824,54,173,227,401,82,6,149,94,999
271,26,58,26,1757,251,580,0.433,87,217,0.401,164,363,0.452,0.508,71,86,0.826,26,133,159,88,68,22,64,106,660
272,28,57,57,2121,464,922,0.503,0,5,0,464,917,0.506,0.503,219,280,0.782,171,374,545,162,54,22,149,179,1147
273,21,19,0,243,23,59,0.39,2,10,0.2,21,49,0.429,0.407,14,17,0.824,9,17,26,31,8,4,17,22,62
274,20,64,39,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.543,68,88,0.773,104,223,327,70,85,24,44,88,507
275,21,10,0,45,5,14,0.357,0,0,,5,14,0.357,0.357,4,9,0.444,6,3,9,5,2,2,2,4,14
276,22,46,12,555,97,191,0.508,3,9,0.333,94,182,0.516,0.516,21,28,0.75,45,75,120,25,14,17,18,67,218
277,32,28,15,729,85,221,0.385,16,67,0.239,69,154,0.448,0.421,31,37,0.838,34,75,109,27,23,10,32,49,217
278,23,17,0,115,12,25,0.48,0,4,0,12,21,0.571,0.48,9,19,0.474,6,9,15,5,6,0,10,6,33
279,23,35,25,940,171,383,0.446,24,75,0.32,147,308,0.477,0.478,146,183,0.798,18,89,107,216,55,9,126,78,512
280,26,58,27,1092,127,271,0.469,2,3,0.667,125,268,0.466,0.472,62,79,0.785,39,84,123,122,27,20,66,79,318
281,23,5,5,136,38,77,0.494,0,0,,38,77,0.494,0.494,20,32,0.625,8,10,18,6,1,4,6,8,96
282,23,64,0,895,124,269,0.461,0,0,,124,269,0.461,0.461,100,140,0.714,90,119,209,20,18,60,43,128,348
283,23,55,55,2145,474,1059,0.448,105,282,0.372,369,777,0.475,0.497,379,460,0.824,226,508,734,111,47,28,128,152,1432
284,25,47,38,1510,210,513,0.409,79,211,0.374,131,302,0.434,0.486,171,198,0.864,37,176,213,310,73,14,130,133,670
285,29,49,2,726,143,358,0.399,55,140,0.393,88,218,0.404,0.476,28,32,0.875,22,54,76,108,19,1,42,42,369
286,21,64,0,779,88,220,0.4,12,42,0.286,76,178,0.427,0.427,42,59,0.712,12,80,92,131,28,2,48,50,230
287,25,23,0,135,19,35,0.543,0,0,,19,35,0.543,0.543,8,14,0.571,14,20,34,5,4,4,3,9,46
288,32,32,28,881,139,373,0.373,24,66,0.364,115,307,0.375,0.405,178,208,0.856,21,104,125,39,23,1,59,83,480
289,33,34,1,374,17,45,0.378,0,0,,17,45,0.378,0.378,7,27,0.259,25,88,113,6,4,10,22,66,41
290,25,61,12,1139,130,238,0.546,0,1,0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354
291,33,63,63,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670
292,27,17,2,391,59,134,0.44,29,75,0.387,30,59,0.508,0.549,11,19,0.579,12,46,58,10,11,2,13,35,158
293,34,42,0,940,97,220,0.441,3,13,0.231,94,207,0.454,0.448,20,54,0.37,49,132,181,18,44,43,32,103,217
294,28,40,40,1264,222,537,0.413,78,225,0.347,144,312,0.462,0.486,160,179,0.894,13,93,106,110,28,3,70,70,682
295,31,52,0,697,103,258,0.399,59,154,0.383,44,104,0.423,0.514,21,27,0.778,7,62,69,47,13,5,32,33,286
296,25,66,53,2228,314,763,0.412,129,337,0.383,185,426,0.434,0.496,147,171,0.86,56,168,224,113,96,15,73,148,904
297,28,65,42,1466,183,383,0.478,0,2,0,183,381,0.48,0.478,58,106,0.547,126,207,333,41,32,50,71,151,424
298,24,9,0,137,14,39,0.359,6,17,0.353,8,22,0.364,0.436,4,4,1,3,10,13,22,5,0,11,13,38
299,24,66,0,1771,300,736,0.408,100,275,0.364,200,461,0.434,0.476,133,172,0.773,30,180,210,169,71,23,124,137,833
300,25,43,22,1009,133,261,0.51,1,4,0.25,132,257,0.514,0.511,66,103,0.641,77,150,227,29,40,22,39,93,333
301,24,61,45,1535,307,552,0.556,0,0,,307,552,0.556,0.556,77,167,0.461,163,314,477,31,35,132,87,166,691
302,32,52,0,837,101,231,0.437,15,33,0.455,86,198,0.434,0.47,56,83,0.675,23,131,154,110,16,15,53,35,273
303,26,64,6,1127,94,210,0.448,0,4,0,94,206,0.456,0.448,39,53,0.736,73,173,246,110,44,36,56,104,227
304,24,50,6,718,56,118,0.475,3,7,0.429,53,111,0.477,0.487,23,36,0.639,61,110,171,51,15,18,31,74,138
305,24,66,50,1644,191,467,0.409,97,266,0.365,94,201,0.468,0.513,77,85,0.906,17,144,161,54,40,3,29,82,556
306,24,56,14,1145,177,465,0.381,46,150,0.307,131,315,0.416,0.43,108,136,0.794,27,89,116,69,46,18,53,122,508
307,26,29,23,472,59,130,0.454,0,0,,59,130,0.454,0.454,16,37,0.432,35,62,97,17,9,25,32,59,134
308,35,66,7,1809,242,552,0.438,18,83,0.217,224,469,0.478,0.455,137,169,0.811,53,168,221,441,63,9,177,133,639
309,35,15,1,146,9,27,0.333,7,15,0.467,2,12,0.167,0.463,10,12,0.833,4,15,19,24,4,2,12,10,35
310,31,39,2,752,91,209,0.435,53,117,0.453,38,92,0.413,0.562,2,5,0.4,22,106,128,42,14,6,30,58,237
311,23,16,3,261,63,130,0.485,24,56,0.429,39,74,0.527,0.577,15,15,1,4,24,28,39,10,1,26,14,165
312,26,64,62,2100,426,861,0.495,7,31,0.226,419,830,0.505,0.499,202,255,0.792,180,383,563,150,118,52,112,222,1061
313,34,63,1,692,79,169,0.467,0,1,0,79,168,0.47,0.467,13,23,0.565,59,111,170,14,20,37,26,101,171
314,21,66,66,2082,407,781,0.521,0,1,0,407,780,0.522,0.521,201,272,0.739,239,398,637,152,83,46,161,180,1015
315,31,8,0,123,7,24,0.292,2,10,0.2,5,14,0.357,0.333,2,2,1,2,20,22,5,1,5,8,5,18
316,22,38,0,331,43,113,0.381,17,45,0.378,26,68,0.382,0.456,7,7,1,4,29,33,34,11,3,21,33,110
317,36,7,0,118,9,20,0.45,0,0,,9,20,0.45,0.45,6,7,0.857,7,15,22,5,3,3,7,24,24
318,21,19,0,169,18,42,0.429,4,9,0.444,14,33,0.424,0.476,6,9,0.667,2,14,16,21,2,0,19,16,46
319,22,17,0,126,16,54,0.296,2,17,0.118,14,37,0.378,0.315,6,8,0.75,5,11,16,3,2,2,4,12,40
320,22,63,7,1227,174,436,0.399,43,124,0.347,131,312,0.42,0.448,76,106,0.717,69,210,279,65,41,42,70,179,467
321,26,62,18,1636,272,658,0.413,106,286,0.371,166,372,0.446,0.494,97,104,0.933,31,96,127,61,46,9,70,86,747
322,25,44,35,687,100,190,0.526,0,0,,100,190,0.526,0.526,39,57,0.684,53,126,179,22,15,42,53,86,239
323,22,65,25,1465,251,591,0.425,12,51,0.235,239,540,0.443,0.435,92,112,0.821,96,231,327,57,21,52,74,137,606
324,31,59,0,956,77,171,0.45,28,67,0.418,49,104,0.471,0.532,6,9,0.667,40,151,191,51,15,16,26,98,188
325,25,3,0,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
326,35,22,0,270,24,64,0.375,8,29,0.276,16,35,0.457,0.438,2,4,0.5,11,39,50,12,19,4,7,40,58
327,37,62,62,1961,295,555,0.532,55,141,0.39,240,414,0.58,0.581,127,142,0.894,26,160,186,664,38,8,229,53,772
328,27,56,7,1206,212,486,0.436,83,198,0.419,129,288,0.448,0.522,50,64,0.781,12,106,118,117,27,2,60,75,557
329,29,57,57,1706,259,606,0.427,87,231,0.377,172,375,0.459,0.499,71,88,0.807,29,152,181,325,38,5,135,130,676
330,26,64,64,1945,249,490,0.508,0,1,0,249,489,0.509,0.508,154,206,0.748,242,387,629,160,41,92,92,162,652
331,32,11,1,56,5,20,0.25,1,6,0.167,4,14,0.286,0.275,6,11,0.545,1,13,14,1,1,1,5,4,17
332,28,54,0,1020,161,337,0.478,133,282,0.472,28,55,0.509,0.675,22,26,0.846,9,95,104,12,16,9,21,59,477
333,33,62,62,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342
334,33,25,24,570,52,120,0.433,0,0,,52,120,0.433,0.433,21,31,0.677,37,98,135,10,8,43,21,80,125
335,32,50,4,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332
336,29,27,27,781,114,214,0.533,0,0,,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266
337,32,17,14,454,52,139,0.374,23,72,0.319,29,67,0.433,0.457,3,5,0.6,22,59,81,30,9,5,25,45,130
338,21,16,2,187,17,30,0.567,0,1,0,17,29,0.586,0.567,11,25,0.44,19,20,39,5,8,9,7,30,45
339,27,39,5,500,60,175,0.343,16,60,0.267,44,115,0.383,0.389,31,46,0.674,19,42,61,16,19,21,20,34,167
340,29,7,0,75,4,11,0.364,2,5,0.4,2,6,0.333,0.455,3,4,0.75,2,11,13,4,0,1,2,10,13
341,27,58,44,1640,169,339,0.499,0,0,,169,339,0.499,0.499,117,158,0.741,154,303,457,79,55,29,81,172,455
342,32,50,0,671,105,253,0.415,53,138,0.384,52,115,0.452,0.52,19,20,0.95,9,64,73,96,20,2,49,64,282
343,25,44,5,424,50,150,0.333,10,38,0.263,40,112,0.357,0.367,16,27,0.593,12,25,37,55,15,0,46,46,126
344,36,51,51,1280,141,326,0.433,50,138,0.362,91,188,0.484,0.509,35,56,0.625,10,128,138,120,38,7,50,65,367
345,29,60,60,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095
346,23,63,57,1804,248,549,0.452,60,178,0.337,188,371,0.507,0.506,43,78,0.551,90,210,300,134,73,29,81,142,599
347,22,64,1,1483,225,511,0.44,0,3,0,225,508,0.443,0.44,40,57,0.702,112,174,286,53,27,36,49,113,490
348,26,60,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,0.522,260,302,0.861,42,171,213,543,152,4,124,138,1189
349,28,45,7,527,50,128,0.391,17,58,0.293,33,70,0.471,0.457,3,8,0.375,4,68,72,18,20,15,20,54,120
350,26,47,35,1264,256,454,0.564,0,0,,256,454,0.564,0.564,139,187,0.743,181,165,346,31,29,31,87,98,651
351,27,65,65,1744,128,262,0.489,0,0,,128,262,0.489,0.489,73,112,0.652,120,306,426,78,25,73,118,189,329
352,26,59,10,920,109,260,0.419,1,1,1,108,259,0.417,0.421,31,37,0.838,68,156,224,45,21,23,38,122,250
353,34,61,61,2075,394,890,0.443,100,273,0.366,294,617,0.476,0.499,293,344,0.852,37,280,317,274,70,26,173,147,1181
354,29,42,6,921,104,270,0.385,61,182,0.335,43,88,0.489,0.498,20,31,0.645,18,112,130,25,21,10,33,81,289
355,23,35,6,301,44,94,0.468,0,0,,44,94,0.468,0.468,18,28,0.643,27,44,71,9,8,8,17,73,106
356,23,64,8,1002,108,239,0.452,22,73,0.301,86,166,0.518,0.498,33,53,0.623,55,71,126,27,27,5,30,90,271
357,25,44,1,568,59,174,0.339,26,88,0.295,33,86,0.384,0.414,28,35,0.8,13,48,61,86,20,2,32,30,172
358,28,36,8,517,49,130,0.377,13,44,0.295,36,86,0.419,0.427,20,25,0.8,18,38,56,67,34,3,46,72,131
359,31,63,63,2087,336,798,0.421,37,104,0.356,299,694,0.431,0.444,89,115,0.774,72,209,281,153,27,32,74,77,798
360,32,27,19,449,22,48,0.458,0,0,,22,48,0.458,0.458,11,18,0.611,29,109,138,6,4,16,22,66,55
361,31,49,3,755,74,197,0.376,50,135,0.37,24,62,0.387,0.503,22,29,0.759,34,109,143,54,21,15,35,62,220
362,22,34,5,517,94,200,0.47,0,1,0,94,199,0.472,0.47,64,84,0.762,42,81,123,19,13,35,40,56,252
363,30,28,8,735,132,285,0.463,2,8,0.25,130,277,0.469,0.467,58,88,0.659,78,147,225,48,21,4,40,57,324
364,32,51,2,770,144,360,0.4,42,132,0.318,102,228,0.447,0.458,88,111,0.793,14,63,77,33,13,0,37,29,418
365,27,65,22,1765,248,584,0.425,112,268,0.418,136,316,0.43,0.521,143,157,0.911,18,132,150,164,27,6,68,92,751
366,25,5,0,17,4,5,0.8,0,0,,4,5,0.8,0.8,0,0,,1,1,2,0,0,0,1,1,8
367,31,54,54,1591,243,596,0.408,102,277,0.368,141,319,0.442,0.493,41,69,0.594,36,158,194,107,53,22,60,91,629
368,31,48,3,866,74,197,0.376,42,121,0.347,32,76,0.421,0.482,25,30,0.833,15,108,123,38,28,6,29,74,215
369,30,53,53,1750,242,550,0.44,49,152,0.322,193,398,0.485,0.485,106,119,0.891,19,122,141,252,56,16,96,136,639
370,27,51,9,1192,205,484,0.424,66,181,0.365,139,303,0.459,0.492,94,113,0.832,15,85,100,231,59,2,75,118,570
371,25,53,53,1957,256,572,0.448,10,42,0.238,246,530,0.464,0.456,108,181,0.597,62,195,257,620,95,3,193,99,630
372,23,39,39,1375,302,695,0.435,54,173,0.312,248,522,0.475,0.473,194,239,0.812,26,105,131,307,35,28,119,52,852
373,21,41,31,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436
374,26,65,1,1717,235,469,0.501,99,219,0.452,136,250,0.544,0.607,65,82,0.793,33,218,251,88,35,58,68,64,634
375,29,28,0,357,33,95,0.347,4,13,0.308,29,82,0.354,0.368,14,22,0.636,7,19,26,58,18,1,33,29,84
376,32,46,32,1250,141,345,0.409,33,112,0.295,108,233,0.464,0.457,29,45,0.644,20,114,134,93,37,7,45,77,344
377,23,54,0,825,105,231,0.455,0,0,,105,231,0.455,0.455,82,117,0.701,63,117,180,20,20,20,56,113,292
378,23,52,0,643,84,184,0.457,0,2,0,84,182,0.462,0.457,18,38,0.474,62,98,160,33,32,76,43,133,186
379,33,28,0,122,14,30,0.467,1,7,0.143,13,23,0.565,0.483,3,6,0.5,8,13,21,15,5,6,9,9,32
380,31,66,66,2067,436,888,0.491,0,3,0,436,885,0.493,0.491,153,198,0.773,122,306,428,140,35,24,153,214,1025
381,27,42,42,914,67,155,0.432,31,71,0.437,36,84,0.429,0.532,38,43,0.884,21,107,128,47,37,17,40,78,203
382,20,28,0,237,25,72,0.347,2,15,0.133,23,57,0.404,0.361,11,14,0.786,2,13,15,30,7,0,29,17,63
383,22,57,21,1176,203,382,0.531,0,1,0,203,381,0.533,0.531,47,70,0.671,103,177,280,33,19,76,66,133,453
384,25,64,23,1707,242,565,0.428,43,97,0.443,199,468,0.425,0.466,194,248,0.782,33,181,214,354,44,3,141,100,721
385,21,59,35,1705,214,534,0.401,48,157,0.306,166,377,0.44,0.446,87,109,0.798,42,144,186,164,101,8,111,173,563
386,24,2,0,39,4,15,0.267,1,6,0.167,3,9,0.333,0.3,2,3,0.667,2,2,4,3,0,0,3,5,11
387,31,28,0,418,28,90,0.311,20,60,0.333,8,30,0.267,0.422,4,7,0.571,17,38,55,11,15,3,10,41,80
388,22,66,51,1431,116,312,0.372,44,127,0.346,72,185,0.389,0.442,30,44,0.682,43,190,233,49,70,30,38,176,306
389,30,12,0,262,41,75,0.547,2,9,0.222,39,66,0.591,0.56,14,15,0.933,25,56,81,15,9,8,10,27,98
390,35,1,0,4,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0
391,24,33,11,669,79,198,0.399,2,25,0.08,77,173,0.445,0.404,23,30,0.767,18,49,67,105,13,3,49,37,183
392,28,47,0,464,59,117,0.504,0,1,0,59,116,0.509,0.504,38,53,0.717,33,77,110,19,16,5,24,55,156
393,21,8,0,69,7,11,0.636,0,0,,7,11,0.636,0.636,0,0,,5,15,20,1,2,5,1,17,14
394,23,26,1,234,31,81,0.383,3,9,0.333,28,72,0.389,0.401,7,10,0.7,7,28,35,41,15,2,13,15,72
395,26,35,1,967,165,405,0.407,67,193,0.347,98,212,0.462,0.49,39,55,0.709,29,107,136,84,54,6,46,87,436
396,25,40,29,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.702,72,124,196,34,21,41,40,102,396
397,24,5,0,46,3,14,0.214,1,6,0.167,2,8,0.25,0.25,0,0,,2,5,7,4,5,0,0,5,7
398,26,66,66,2329,504,1101,0.458,28,109,0.257,476,992,0.48,0.47,203,322,0.63,136,496,632,257,93,115,164,172,1239
399,23,44,4,541,67,180,0.372,13,45,0.289,54,135,0.4,0.408,20,28,0.714,17,39,56,62,18,3,42,55,167
400,24,60,54,1345,221,488,0.453,0,3,0,221,485,0.456,0.453,84,109,0.771,133,241,374,48,21,29,74,147,526
401,27,59,2,1121,212,343,0.618,0,0,,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549
402,37,30,0,273,37,100,0.37,13,38,0.342,24,62,0.387,0.435,21,23,0.913,6,17,23,14,10,3,13,12,108
403,21,42,1,442,47,125,0.376,4,30,0.133,43,95,0.453,0.392,8,17,0.471,12,41,53,46,21,5,36,30,106
404,30,51,30,960,49,172,0.285,41,145,0.283,8,27,0.296,0.404,9,16,0.563,7,94,101,41,19,4,19,59,148
405,26,55,3,766,66,121,0.545,0,0,,66,121,0.545,0.545,29,41,0.707,48,129,177,28,37,85,33,144,161
406,23,22,2,179,13,31,0.419,2,11,0.182,11,20,0.55,0.452,8,11,0.727,5,20,25,37,8,6,11,18,36
407,29,47,47,1543,316,654,0.483,5,21,0.238,311,633,0.491,0.487,186,243,0.765,106,261,367,52,38,45,112,138,823
408,25,55,48,1644,256,597,0.429,33,104,0.317,223,493,0.452,0.456,267,320,0.834,38,104,142,210,44,10,106,124,812
409,24,15,6,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68
410,23,66,66,2183,320,672,0.476,51,149,0.342,269,523,0.514,0.514,140,185,0.757,21,138,159,321,106,37,134,145,831
411,26,60,1,895,141,342,0.412,33,105,0.314,108,237,0.456,0.461,53,67,0.791,20,71,91,138,41,12,68,120,368
412,34,63,1,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950
413,24,20,3,139,11,21,0.524,0,0,,11,21,0.524,0.524,13,20,0.65,16,26,42,0,1,10,8,20,35
414,22,65,37,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749
415,39,53,3,803,73,157,0.465,0,0,,73,157,0.465,0.465,14,20,0.7,39,149,188,46,24,31,31,123,160
416,23,42,10,630,57,126,0.452,0,1,0,57,125,0.456,0.452,52,62,0.839,49,77,126,12,10,7,24,78,166
417,23,3,0,15,0,3,0,0,0,,0,3,0,0,1,2,0.5,1,2,3,1,1,1,0,0,1
418,25,54,30,1013,120,327,0.367,1,3,0.333,119,324,0.367,0.369,63,83,0.759,49,151,200,35,36,60,53,144,304
419,21,24,0,119,24,61,0.393,4,13,0.308,20,48,0.417,0.426,5,7,0.714,4,20,24,3,3,3,6,10,57
420,25,64,47,1657,237,443,0.535,0,2,0,237,441,0.537,0.535,109,181,0.602,166,277,443,79,43,44,68,149,583
421,21,66,29,1608,318,718,0.443,111,268,0.414,207,450,0.46,0.52,79,91,0.868,24,137,161,133,49,20,103,155,826
422,23,5,3,95,7,24,0.292,4,11,0.364,3,13,0.231,0.375,0,0,,0,5,5,7,2,1,5,8,18
423,20,60,25,1424,194,442,0.439,0,2,0,194,440,0.441,0.439,106,192,0.552,187,202,389,27,27,62,81,134,494
424,24,51,51,1780,352,803,0.438,107,310,0.345,245,493,0.497,0.505,141,163,0.865,84,104,188,98,71,12,84,111,952
425,33,37,1,507,57,141,0.404,10,37,0.27,47,104,0.452,0.44,13,17,0.765,6,39,45,123,17,8,52,47,137
426,26,51,0,882,71,182,0.39,25,101,0.248,46,81,0.568,0.459,41,55,0.745,50,103,153,22,18,19,35,86,208
427,29,17,5,279,19,33,0.576,0,1,0,19,32,0.594,0.576,13,22,0.591,20,50,70,10,14,17,14,39,51
428,32,53,53,1653,209,504,0.415,91,258,0.353,118,246,0.48,0.505,67,95,0.705,24,175,199,233,45,17,142,139,576
429,23,65,20,1713,263,590,0.446,11,49,0.224,252,541,0.466,0.455,73,108,0.676,27,349,376,180,40,20,105,117,610
430,20,42,23,568,88,209,0.421,0,1,0,88,208,0.423,0.421,29,52,0.558,54,86,140,16,16,20,36,84,205
431,25,4,0,52,5,18,0.278,1,5,0.2,4,13,0.308,0.306,3,3,1,2,8,10,1,1,1,1,1,14
432,24,61,11,1290,127,295,0.431,0,2,0,127,293,0.433,0.431,86,114,0.754,100,154,254,57,40,102,53,174,340
433,29,59,0,1080,146,332,0.44,17,59,0.288,129,273,0.473,0.465,39,55,0.709,26,76,102,227,37,1,77,69,348
434,23,18,8,370,35,99,0.354,0,1,0,35,98,0.357,0.354,11,19,0.579,19,48,67,61,17,3,19,31,81
435,29,25,25,785,114,222,0.514,0,4,0,114,218,0.523,0.514,43,64,0.672,109,178,287,43,35,17,45,62,271
436,25,66,26,1706,225,523,0.43,43,135,0.319,182,388,0.469,0.471,96,117,0.821,23,150,173,359,60,8,148,126,589
437,21,57,20,1078,117,218,0.537,0,1,0,117,217,0.539,0.537,33,62,0.532,101,148,249,47,39,32,60,156,267
438,27,13,0,180,35,91,0.385,15,45,0.333,20,46,0.435,0.467,6,7,0.857,9,39,48,6,7,5,7,25,91
439,21,51,15,812,131,291,0.45,3,8,0.375,128,283,0.452,0.455,18,34,0.529,88,158,246,31,20,34,33,111,283
440,30,49,49,1625,416,837,0.497,15,56,0.268,401,781,0.513,0.506,235,297,0.791,73,164,237,225,82,63,129,110,1082
